,question,answer,query_duration,answer_present,average_precision
366,what season does burke come back in grey's anatomy,in the tenth season,14,1,0.6666666666666666
367,who sings this is the end of the innocence,Don Henley,6,1,1.0
368,where does the young and the restless film,"at CBS Television City , studios 41 and 43 in Hollywood",13,1,1.0
369,who sang on don't leave me this way,the Communards,8,1,0.5
370,who sang on don't leave me this way,Harold Melvin & the Blue Notes,8,1,0.5
371,who sang on don't leave me this way,Thelma Houston,8,1,0.5
372,star trek next generation episode picard falls in love,the 19th episode of the sixth season,8,1,0.5
373,what kind of currency is used in australia,The Australian dollar ( sign : $ ; code : AUD ),22,0,0.0
374,who plays william conway in house of cards,Charles Joel Nordström Kinnaman,14,0,0.0
375,who is the donor in power of attorney,The person authorizing the other to act,6,1,1.0
376,who played enos on the dukes of hazzard,"`` Sonny '' Shroyer , Jr.",8,1,0.16666666666666666
377,who wrote the song scars to your beautiful,Alessia Cara,11,1,1.0
378,where was the first police laboratory established in the us,Los Angeles Police Department,35,0,0.0
379,how many championships does the pac 12 have,500,43,1,0.9166666666666666
380,when does the indian budget come into effect,April 1,32,1,0.5
381,when did dont look back in anger come out,19 February 1996,31,1,0.5
382,who appoints the chairman of the federal reserve,President of the United States,14,1,1.0
383,where is palm beach florida located on the map,"Palm Beach County , Florida , United States",9,1,0.7048611111111112
384,where did the name quarter horse come from,its ability to outdistance other horse breeds in races of a quarter mile or less,28,1,1.0
385,when did the ballast water management convention entry into force,From 2024,35,1,1.0
386,who sings the song it never rains in southern california,Hammond,27,1,1.0
387,when did the referendum occur and in what states,six states,11,1,0.24285714285714285
388,when did the referendum occur and in what states,27 May 1967,10,1,0.14285714285714285
389,most exotic species are introduced into a new environment accidentally as a result of,human travel,19,1,1.0
390,what college newspaper refers to itself as the oldest college newspaper in michigan,The Collegian,21,1,1.0
391,when you combine an egg with the material in pollen you get,double fertilization,12,1,0.6111111111111112
392,who founded the hindu balika vidyalaya in calcutta,Annette Akroyd,9,1,1.0
393,the island that canada and denmark fight over,Hans Island,23,1,0.5981481481481481
394,the pin valley national park (pvnp) is located in which state,Himachal Pradesh,24,1,0.5777777777777777
395,what is the distance to space from earth,100 km ( 62 mi ) above sea level,13,1,0.16666666666666666
396,toms name in the first tom and jerry cartoon,Jasper,14,1,0.8055555555555555
397,who sang the song do wah diddy diddy dum diddy do,Manfred Mann,18,1,0.5909090909090908
398,who sang the song do wah diddy diddy dum diddy do,The Exciters,7,1,1.0
399,where are the words to the hail mary found in the bible,Chapter 1 of Luke,8,1,1.0
400,when is season 6 of wentworth coming out,19 June 2018,16,1,1.0
401,where does the last name gaspar come from,"French , German , Hungarian , Italian , Portuguese , and Spanish origin",11,1,1.0
402,when did the us involvement in vietnam end,30 April 1975,18,1,0.525
403,when was the first looping roller coaster and what was wrong with it,intense g - forces ( hereafter `` Gs '' ),11,1,0.3333333333333333
404,when was the first looping roller coaster and what was wrong with it,1848,11,1,0.3333333333333333
405,after what season was the x files movie,extraterrestrial mythology,10,1,0.25
406,who plays harold in captain underpants the movie,Thomas Middleditch,19,1,1.0
407,who played david on one day at a time,Richard Masur,46,1,1.0
408,who plays jackie in it's always sunny,Jessica Collins,11,0,0.0
409,who wrote if loving you is wrong i don't want to be right,Raymond Jackson,13,1,1.0
410,who wrote if loving you is wrong i don't want to be right,Homer Banks,23,1,1.0
411,who wrote if loving you is wrong i don't want to be right,Carl Hampton,13,1,1.0
412,who sang relight my fire before take that,Dan Hartman,18,1,0.75
413,how far do honey bees travel from their hive,4 miles,9,1,0.2
414,when did new york giants move to san francisco,1958,27,1,0.9575757575757574
415,when does tekken 7 come out in america,June 2017,27,1,0.6111111111111112
416,why did zeus turned io into a cow,in order to hide her from his wife,8,1,1.0
417,when did the olympics start every 2 years,1994,30,1,0.7742424242424243
418,who is on the back of a £5 note,Winston Churchill,19,1,0.3333333333333333
419,what year saw the formation of the brazilian republic,1889,11,1,0.5909090909090909
420,who has the highest batting average in baseball today,Miguel Cabrera,14,1,0.34775641025641024
421,who wrote i don't wanna live forever,Jack Antonoff,8,1,1.0
422,who wrote i don't wanna live forever,Taylor Swift,7,1,1.0
423,who wrote i don't wanna live forever,Sam Dew,7,1,1.0
424,who plays the female detective in person of interest,Taraji P. Henson,16,1,0.625
425,which city is famous for its large cinco de mayo celebration,Los Angeles,12,1,0.4902564102564102
426,when did the movie knock knock come out,2015,14,1,1.0
427,who played miranda frost in die another day,Rosamund Mary Ellen Pike,20,1,0.5
428,what kind of engines are in nascar cars,EFI V8,13,1,0.25
429,who wrote the song if i can only imagine,Bart Millard,12,1,1.0
430,actor who played rudy in the book thief,Nico Louis Liersch,9,1,0.3333333333333333
431,who plays tom riddle in harry potter chamber of secrets,Christian Peter Coulson,17,1,0.1111111111111111
432,golden gate bridge facts when was it built,1937,10,1,0.7564935064935062
433,shock top belgian wheat is what style of beer,ale,9,1,0.9085999648499646
434,who sings shot through the heart and you're to blame,Bon Jovi,10,0,0.0
435,the focus of saakshar bharat programme is on,literacy of women,6,1,1.0
436,who plays catherine on the haves and the have nots,Renee Lawless - Orsini,18,0,0.0
437,what does the e stand for in 4l60e,electronic,8,1,0.5597979797979797
438,orange is the new black characters yoga lady,Yoga Jones,11,1,0.6791666666666667
439,when was the last time someone was executed by guillotine,Hamida Djandoubi,17,1,0.6916666666666667
440,who played anakin in revenge of the sith,Hayden Christensen,8,1,0.575
441,sanford and son what was his wife's name,Elizabeth,8,1,0.8269230769230769
442,where does the movie wedding crashers take place,Washington D.C.,17,1,1.0
443,where is cabo san lucas located on the map,"at the southern tip of the Baja California Peninsula , in the Mexican state of Baja California Sur",8,1,1.0
444,who sang what have i done to deserve this,English synthpop duo Pet Shop Boys,16,1,1.0
445,where did world trigger anime end in manga,the 50th issue of 2016,10,1,1.0
446,what was the purpose of the protective tariffs on european goods after the war of 1812,protecting U.S. manufactured items from overseas competition,21,1,1.0
447,how many episodes of fullmetal alchemist brotherhood are there,64,7,1,0.8333333333333333
448,hagia sophia is an example of which style of architecture,Byzantine,10,1,0.9790695415695414
449,what did liverpool have to do with the slave trade,"By the close of the 18th century 40 % of the world 's , and 80 % of Britain 's Atlantic slave activity was accounted for by slave ships that voyaged from the docks at Liverpool",11,1,0.5
450,when did weed become legal for recreational use in colorado,January 2014,18,1,0.2
451,how many goals have c ronaldo scored in his career,over 670 senior career goals,14,1,0.3333333333333333
452,who identified the authoritarian permissive and authoritative styles,Diana Baumrind,9,1,1.0
453,when did the unbreakable kimmy schmidt come out,"March 6 , 2015",9,1,1.0
454,where is the mexican little league team from,"Monterrey , Mexico",12,0,0.0
455,who plays penny's boyfriend on big bang theory,Brian Patrick Wade,9,1,0.3333333333333333
456,who played the original tarzan in the tv series,Ron Ely,10,1,1.0
457,where do the bad witches live in the wizard of oz,East and West,11,1,0.625
458,who is the winner of sa re ga ma pa little champ,Anjali Gaikwad,10,1,0.2
459,who is the winner of sa re ga ma pa little champ,Shreyan Bhattacharya,10,1,0.2
460,what is the ultimate hitchhiker's guide to the galaxy,832 - page leatherbound final omnibus edition,8,1,1.0
461,who is the mother of kevin's son in coronation street,Molly,10,1,0.5285714285714285
462,what does ark mean in ark survival evolved,The game 's world,8,1,1.0
463,when did the first season of americas next top model come out,May to July 2003,21,1,0.125
464,what are the northern hairy nosed wombats predators,Wild dogs,8,1,1.0
465,where did the dolan twins live in nj,"the Long Valley section of Washington Township , Morris County , New Jersey",16,1,1.0
466,who played stephanie in all in the family,Danielle Brisebois,8,1,0.6333333333333333
467,who sings the country song light it up,Luke Bryan,12,1,0.5
468,number of countries that qualify for world cup,32,35,1,0.43075905575905576
469,who played the cashier in the movie car wash,Melanie Mayron,10,1,0.5
470,when did the first push to start car come out,1998,60,1,0.4206349206349206
471,who sang i'd be a legend in my time,Don Gibson,14,1,1.0
472,where does the mackenzie river start and end,"empties into the Beaufort Sea , part of the Arctic Ocean , through the vast Mackenzie Delta",9,1,1.0
473,where does the mackenzie river start and end,Rising out of the marshy western end of Great Slave Lake,10,1,1.0
474,where are the commonwealth games being held this year,"Gold Coast , Queensland , Australia",38,1,0.8333333333333333
475,when did the beatles became popular in the us,February 1964,35,1,0.4757326007326007
476,who holds the record for the most number one hits,The Beatles,50,1,0.48433048433048437
477,when did the first thrift store open persona 5,1937,51,0,0.0
478,where are the elytra located if they are present on an insect,connected to the pterathorax,9,1,1.0
479,when do new episodes of the big bang theory start,"September 25 , 2017",11,1,0.7435897435897436
480,when did the new hundred dollar come out,"October 8 , 2013",22,1,1.0
481,when did the internet become available in homes,1979,12,1,0.2
482,the sense provides information about balance and movement,vestibular system,15,1,1.0
483,when did the last country join the eu,July 2013,16,1,0.5253968253968253
484,when did opp by naughty by nature come out,August 1991,9,0,0.0
485,who coined the phrase what happens in vegas,ad agency,11,1,0.07692307692307693
486,who coined the phrase what happens in vegas,R&R Partners,11,1,0.07692307692307693
487,where do leopard gecko live in the wild,eastern and southwestern Asia where they are found in arid and semiarid habitats,9,1,0.16666666666666666
488,where does the sun's luminosity come from,", converting 4 million tons of matter into energy",9,0,0.0
489,how did the philadelphia flyers get their name,name - the - team contest,13,1,1.0
490,when did the sat scores change from 1600 to 2400,"March 12 , 2005",12,1,1.0
